Time,Millis,Round,Trial,TargetID,TargetTotal,Radius,Session,LinearUp,AlertTone,Blind
26032018T182343,63657685423308,3,7,target8,9,0.85,2,False,True,True
26032018T182344,63657685424151,3,8,target1,9,0.85,2,False,True,True
26032018T182344,63657685424165,4,-1,-1,9,0.85,2,False,True,True
26032018T182422,63657685462747,4,0,target2,9,0.85,2,False,True,True
26032018T182426,63657685466531,4,1,target8,9,0.85,2,False,True,True
26032018T182433,63657685473707,4,2,target5,9,0.85,2,False,True,True
26032018T182439,63657685479099,4,3,target4,9,0.85,2,False,True,True
26032018T182456,63657685496257,4,4,target3,9,0.85,2,False,True,True
26032018T182511,63657685511545,4,5,target1,9,0.85,2,False,True,True
26032018T182519,63657685519354,4,6,target7,9,0.85,2,False,True,True
26032018T182537,63657685537928,4,7,target6,9,0.85,2,False,True,True
26032018T182551,63657685551773,4,8,target0,9,0.85,2,False,True,True
26032018T182551,63657685551788,5,-1,-1,9,0.85,2,False,True,True
26032018T182622,63657685582416,5,0,target1,9,0.85,2,False,True,True
26032018T182636,63657685596031,5,1,target4,9,0.85,2,False,True,True
26032018T182649,63657685609304,5,2,target0,9,0.85,2,False,True,True
26032018T182656,63657685616206,5,3,target5,9,0.85,2,False,True,True
26032018T182658,63657685618486,5,4,target6,9,0.85,2,False,True,True
26032018T182711,63657685631196,5,5,target2,9,0.85,2,False,True,True
26032018T182720,63657685640643,5,6,target3,9,0.85,2,False,True,True
26032018T182732,63657685652172,5,7,target7,9,0.85,2,False,True,True
26032018T182739,63657685659749,5,8,target8,9,0.85,2,False,True,True
26032018T182739,63657685659765,1,-1,-1,9,0.85,3,False,True,False
26032018T182742,63657685662867,1,0,target2,9,0.85,3,False,True,False
26032018T182744,63657685664674,1,1,target6,9,0.85,3,False,True,False
26032018T182745,63657685665380,1,2,target4,9,0.85,3,False,True,False
26032018T182746,63657685666098,1,3,target5,9,0.85,3,False,True,False
26032018T182747,63657685667587,1,4,target7,9,0.85,3,False,True,False
26032018T182748,63657685668268,1,5,target8,9,0.85,3,False,True,False
26032018T182748,63657685668903,1,6,target0,9,0.85,3,False,True,False
26032018T182749,63657685669760,1,7,target1,9,0.85,3,False,True,False
26032018T182750,63657685670630,1,8,target3,9,0.85,3,False,True,False
26032018T182750,63657685670645,2,-1,-1,9,0.85,3,False,True,False
26032018T182752,63657685672251,2,0,target6,9,0.85,3,False,True,False
26032018T182754,63657685674229,2,1,target1,9,0.85,3,False,True,False
26032018T182756,63657685676553,2,2,target2,9,0.85,3,False,True,False
26032018T182758,63657685678326,2,3,target7,9,0.85,3,False,True,False
26032018T182759,63657685679561,2,4,target0,9,0.85,3,False,True,False
26032018T182800,63657685680566,2,5,target4,9,0.85,3,False,True,False
26032018T182801,63657685681327,2,6,target3,9,0.85,3,False,True,False
26032018T182802,63657685682275,2,7,target5,9,0.85,3,False,True,False
26032018T182803,63657685683112,2,8,target8,9,0.85,3,False,True,False
26032018T182803,63657685683127,3,-1,-1,9,0.85,3,False,True,False
26032018T182804,63657685684386,3,0,target8,9,0.85,3,False,True,False
26032018T182805,63657685685312,3,1,target3,9,0.85,3,False,True,False
26032018T182806,63657685686300,3,2,target2,9,0.85,3,False,True,False
26032018T182808,63657685688101,3,3,target5,9,0.85,3,False,True,False
26032018T182808,63657685688935,3,4,target7,9,0.85,3,False,True,False
26032018T182809,63657685689579,3,5,target6,9,0.85,3,False,True,False
26032018T182810,63657685690745,3,6,target1,9,0.85,3,False,True,False
26032018T182811,63657685691442,3,7,target0,9,0.85,3,False,True,False
26032018T182812,63657685692259,3,8,target4,9,0.85,3,False,True,False
26032018T182812,63657685692276,4,-1,-1,9,0.85,3,False,True,False
26032018T182812,63657685692969,4,0,target5,9,0.85,3,False,True,False
26032018T182813,63657685693900,4,1,target8,9,0.85,3,False,True,False
26032018T182815,63657685695471,4,2,target0,9,0.85,3,False,True,False
26032018T182816,63657685696570,4,3,target2,9,0.85,3,False,True,False
26032018T182817,63657685697306,4,4,target3,9,0.85,3,False,True,False
26032018T182818,63657685698036,4,5,target4,9,0.85,3,False,True,False
26032018T182818,63657685698858,4,6,target7,9,0.85,3,False,True,False
26032018T182819,63657685699842,4,7,target1,9,0.85,3,False,True,False
26032018T182821,63657685701181,4,8,target6,9,0.85,3,False,True,False
26032018T182821,63657685701195,5,-1,-1,9,0.85,3,False,True,False
26032018T182821,63657685701879,5,0,target5,9,0.85,3,False,True,False
26032018T182822,63657685702782,5,1,target7,9,0.85,3,False,True,False
26032018T182823,63657685703567,5,2,target8,9,0.85,3,False,True,False
26032018T182824,63657685704442,5,3,target0,9,0.85,3,False,True,False
26032018T182825,63657685705749,5,4,target1,9,0.85,3,False,True,False
26032018T182826,63657685706592,5,5,target4,9,0.85,3,False,True,False
26032018T182828,63657685708903,5,6,target3,9,0.85,3,False,True,False
26032018T182830,63657685710006,5,7,target6,9,0.85,3,False,True,False
26032018T182831,63657685711563,5,8,target2,9,0.85,3,False,True,False
26032018T182831,63657685711580,1,-1,-1,9,0.85,4,False,False,True
26032018T182834,63657685714428,1,0,target5,9,0.85,4,False,False,True
26032018T182836,63657685716389,1,1,target4,9,0.85,4,False,False,True
26032018T182907,63657685747667,1,2,target2,9,0.85,4,False,False,True
26032018T182917,63657685757225,1,3,target0,9,0.85,4,False,False,True
26032018T182918,63657685758770,1,4,target8,9,0.85,4,False,False,True
26032018T182924,63657685764991,1,5,target7,9,0.85,4,False,False,True
26032018T182938,63657685778075,1,6,target1,9,0.85,4,False,False,True
26032018T182944,63657685784456,1,7,target6,9,0.85,4,False,False,True
26032018T182956,63657685796401,1,8,target3,9,0.85,4,False,False,True
26032018T182956,63657685796417,2,-1,-1,9,0.85,4,False,False,True
26032018T182957,63657685797584,2,0,target3,9,0.85,4,False,False,True
26032018T182958,63657685798805,2,1,target5,9,0.85,4,False,False,True
26032018T183000,63657685800085,2,2,target6,9,0.85,4,False,False,True
26032018T183009,63657685809854,2,3,target2,9,0.85,4,False,False,True
26032018T183016,63657685816881,2,4,target7,9,0.85,4,False,False,True
26032018T183026,63657685826272,2,5,target8,9,0.85,4,False,False,True
26032018T183032,63657685832891,2,6,target4,9,0.85,4,False,False,True
26032018T183055,63657685855409,2,7,target0,9,0.85,4,False,False,True
26032018T183056,63657685856996,2,8,target1,9,0.85,4,False,False,True
26032018T183057,63657685857013,3,-1,-1,9,0.85,4,False,False,True
26032018T183104,63657685864626,3,0,target5,9,0.85,4,False,False,True
26032018T183117,63657685877989,3,1,target3,9,0.85,4,False,False,True
26032018T183123,63657685883619,3,2,target7,9,0.85,4,False,False,True
26032018T183133,63657685893020,3,3,target0,9,0.85,4,False,False,True
26032018T183140,63657685900429,3,4,target8,9,0.85,4,False,False,True
26032018T183154,63657685914170,3,5,target6,9,0.85,4,False,False,True
26032018T183217,63657685937452,3,6,target2,9,0.85,4,False,False,True
26032018T183306,63657685986767,3,7,target4,9,0.85,4,False,False,True
26032018T183328,63657686008823,3,8,target1,9,0.85,4,False,False,True
26032018T183328,63657686008841,4,-1,-1,9,0.85,4,False,False,True
26032018T183340,63657686020473,4,0,target2,9,0.85,4,False,False,True
26032018T183410,63657686050967,4,1,target8,9,0.85,4,False,False,True
26032018T183414,63657686054139,4,2,target1,9,0.85,4,False,False,True
26032018T183421,63657686061953,4,3,target5,9,0.85,4,False,False,True
26032018T183432,63657686072618,4,4,target7,9,0.85,4,False,False,True
26032018T183455,63657686095679,4,5,target3,9,0.85,4,False,False,True
