Time,Millis,Round,Trial,TargetID,TargetTotal,Radius,Session,LinearUp,AlertTone,Blind
14032018T015520,63656589320033,3,6,target6,9,0.85,3,False,False,False
14032018T015520,63656589320867,3,7,target1,9,0.85,3,False,False,False
14032018T015521,63656589321599,3,8,target4,9,0.85,3,False,False,False
14032018T015521,63656589321613,4,-1,-1,9,0.85,3,False,False,False
14032018T015522,63656589322350,4,0,target3,9,0.85,3,False,False,False
14032018T015523,63656589323035,4,1,target0,9,0.85,3,False,False,False
14032018T015523,63656589323697,4,2,target4,9,0.85,3,False,False,False
14032018T015524,63656589324581,4,3,target7,9,0.85,3,False,False,False
14032018T015525,63656589325255,4,4,target1,9,0.85,3,False,False,False
14032018T015525,63656589325967,4,5,target6,9,0.85,3,False,False,False
14032018T015526,63656589326571,4,6,target8,9,0.85,3,False,False,False
14032018T015527,63656589327198,4,7,target5,9,0.85,3,False,False,False
14032018T015528,63656589328224,4,8,target2,9,0.85,3,False,False,False
14032018T015528,63656589328241,5,-1,-1,9,0.85,3,False,False,False
14032018T015528,63656589328850,5,0,target6,9,0.85,3,False,False,False
14032018T015529,63656589329560,5,1,target7,9,0.85,3,False,False,False
14032018T015530,63656589330225,5,2,target2,9,0.85,3,False,False,False
14032018T015530,63656589330793,5,3,target3,9,0.85,3,False,False,False
14032018T015531,63656589331489,5,4,target1,9,0.85,3,False,False,False
14032018T015532,63656589332169,5,5,target4,9,0.85,3,False,False,False
14032018T015532,63656589332881,5,6,target5,9,0.85,3,False,False,False
14032018T015533,63656589333644,5,7,target8,9,0.85,3,False,False,False
14032018T015534,63656589334238,5,8,target0,9,0.85,3,False,False,False
14032018T015534,63656589334258,1,-1,-1,9,0.85,4,False,True,True
14032018T015545,63656589345924,1,0,target7,9,0.85,4,False,True,True
14032018T015611,63656589371543,1,1,target3,9,0.85,4,False,True,True
14032018T015703,63656589423340,1,2,target2,9,0.85,4,False,True,True
14032018T015723,63656589443894,1,3,target1,9,0.85,4,False,True,True
14032018T015749,63656589469607,1,4,target6,9,0.85,4,False,True,True
14032018T015841,63656589521323,1,5,target4,9,0.85,4,False,True,True
14032018T015901,63656589541306,1,6,target8,9,0.85,4,False,True,True
14032018T015912,63656589552805,1,7,target5,9,0.85,4,False,True,True
14032018T015943,63656589583918,1,8,target0,9,0.85,4,False,True,True
14032018T015943,63656589583934,2,-1,-1,9,0.85,4,False,True,True
14032018T020008,63656589608609,2,0,target7,9,0.85,4,False,True,True
